category,Year,Month,n-3,n-2,n-1,y 
787.0,2016.0,7.0,158.0,318.0,274.0,160.0
787.0,2016.0,8.0,318.0,274.0,160.0,160.0
787.0,2016.0,9.0,274.0,160.0,160.0,360.0
787.0,2017.0,2.0,400.0,400.0,400.0,400.0
787.0,2017.0,3.0,400.0,400.0,400.0,300.0
787.0,2017.0,4.0,400.0,400.0,300.0,100.0
787.0,2017.0,5.0,400.0,300.0,100.0,100.0
787.0,2017.0,6.0,300.0,100.0,100.0,100.0
787.0,2017.0,7.0,100.0,100.0,100.0,100.0
787.0,2017.0,8.0,100.0,100.0,100.0,200.0
1059.0,2015.0,9.0,50.0,50.0,100.0,200.0
1059.0,2015.0,10.0,50.0,100.0,200.0,200.0
1059.0,2015.0,11.0,100.0,200.0,200.0,200.0
1059.0,2015.0,12.0,200.0,200.0,200.0,150.0
1059.0,2016.0,1.0,200.0,200.0,150.0,150.0
1059.0,2016.0,2.0,200.0,150.0,150.0,100.0
1059.0,2016.0,10.0,30.0,30.0,80.0,80.0
1059.0,2016.0,11.0,30.0,80.0,80.0,180.0
1059.0,2016.0,12.0,80.0,80.0,180.0,180.0
1059.0,2017.0,1.0,80.0,180.0,180.0,150.0
1059.0,2017.0,2.0,180.0,180.0,150.0,250.0
1059.0,2017.0,3.0,180.0,150.0,250.0,200.0
1059.0,2017.0,4.0,150.0,250.0,200.0,200.0
1059.0,2017.0,5.0,250.0,200.0,200.0,100.0
1059.0,2017.0,6.0,200.0,200.0,100.0,100.0
1059.0,2017.0,7.0,200.0,100.0,100.0,100.0
1059.0,2017.0,8.0,100.0,100.0,100.0,100.0
1059.0,2017.0,9.0,100.0,100.0,100.0,100.0
1059.0,2017.0,10.0,100.0,100.0,100.0,100.0
1059.0,2017.0,11.0,100.0,100.0,100.0,100.0
1059.0,2017.0,12.0,100.0,100.0,100.0,100.0
1059.0,2018.0,1.0,100.0,100.0,100.0,100.0
1059.0,2018.0,6.0,50.0,50.0,150.0,300.0
1059.0,2018.0,7.0,50.0,150.0,300.0,300.0
1059.0,2018.0,8.0,150.0,300.0,300.0,400.0
1059.0,2018.0,9.0,300.0,300.0,400.0,450.0
1545.0,2016.0,1.0,196.0,50.0,50.0,50.0
1545.0,2016.0,2.0,50.0,50.0,50.0,50.0
1545.0,2016.0,3.0,50.0,50.0,50.0,50.0
1545.0,2016.0,4.0,50.0,50.0,50.0,50.0
1545.0,2016.0,5.0,50.0,50.0,50.0,200.0
1545.0,2016.0,6.0,50.0,50.0,200.0,200.0
1545.0,2016.0,7.0,50.0,200.0,200.0,200.0
1545.0,2016.0,8.0,200.0,200.0,200.0,250.0
1545.0,2016.0,9.0,200.0,200.0,250.0,250.0
1545.0,2016.0,10.0,200.0,250.0,250.0,250.0
1545.0,2016.0,11.0,250.0,250.0,250.0,250.0
1545.0,2016.0,12.0,250.0,250.0,250.0,250.0
1545.0,2017.0,1.0,250.0,250.0,250.0,250.0
1545.0,2017.0,2.0,250.0,250.0,250.0,200.0
1545.0,2017.0,3.0,250.0,250.0,200.0,200.0
1545.0,2017.0,4.0,250.0,200.0,200.0,200.0
1545.0,2018.0,2.0,200.0,200.0,200.0,200.0
1545.0,2018.0,3.0,200.0,200.0,200.0,200.0
1545.0,2018.0,4.0,200.0,200.0,200.0,200.0
1545.0,2018.0,9.0,22.0,22.0,22.0,22.0
1545.0,2018.0,10.0,22.0,22.0,22.0,22.0
1776.0,2016.0,5.0,206.0,266.0,466.0,466.0
1776.0,2016.0,6.0,266.0,466.0,466.0,366.0
1776.0,2016.0,7.0,466.0,466.0,366.0,366.0
1776.0,2016.0,8.0,466.0,366.0,366.0,260.0
1776.0,2016.0,9.0,366.0,366.0,260.0,200.0
1776.0,2017.0,6.0,150.0,150.0,150.0,150.0
1776.0,2017.0,7.0,150.0,150.0,150.0,150.0
1776.0,2017.0,8.0,150.0,150.0,150.0,356.0
1776.0,2017.0,9.0,150.0,150.0,356.0,206.0
1776.0,2017.0,10.0,150.0,356.0,206.0,206.0
1776.0,2017.0,11.0,356.0,206.0,206.0,206.0
1776.0,2017.0,12.0,206.0,206.0,206.0,206.0
1776.0,2018.0,1.0,206.0,206.0,206.0,206.0
1508.0,2016.0,1.0,102.0,102.0,102.0,102.0
1508.0,2016.0,2.0,102.0,102.0,102.0,102.0
1508.0,2018.0,9.0,100.0,100.0,100.0,100.0
1508.0,2018.0,10.0,100.0,100.0,100.0,100.0
1159.0,2015.0,12.0,98.0,200.0,200.0,200.0
1159.0,2016.0,1.0,200.0,200.0,200.0,200.0
1159.0,2016.0,2.0,200.0,200.0,200.0,200.0
1159.0,2016.0,3.0,200.0,200.0,200.0,102.0
1159.0,2016.0,11.0,100.0,102.0,102.0,102.0
1159.0,2016.0,12.0,102.0,102.0,102.0,102.0
1159.0,2017.0,1.0,102.0,102.0,102.0,102.0
1159.0,2017.0,2.0,102.0,102.0,102.0,102.0
1159.0,2017.0,3.0,102.0,102.0,102.0,100.0
1159.0,2017.0,4.0,102.0,102.0,100.0,100.0
1159.0,2017.0,5.0,102.0,100.0,100.0,100.0
1159.0,2017.0,6.0,100.0,100.0,100.0,100.0
1159.0,2017.0,7.0,100.0,100.0,100.0,200.0
1159.0,2017.0,8.0,100.0,100.0,200.0,100.0
1159.0,2017.0,9.0,100.0,200.0,100.0,100.0
1159.0,2017.0,10.0,200.0,100.0,100.0,100.0
1159.0,2017.0,11.0,100.0,100.0,100.0,100.0
1159.0,2017.0,12.0,100.0,100.0,100.0,100.0
1159.0,2018.0,9.0,20.0,100.0,100.0,100.0
1159.0,2018.0,10.0,100.0,100.0,100.0,100.0
1435.0,2015.0,12.0,106.0,106.0,106.0,100.0
1293.0,2015.0,10.0,280.0,280.0,280.0,280.0
1293.0,2017.0,1.0,140.0,140.0,460.0,460.0
1293.0,2017.0,2.0,140.0,460.0,460.0,460.0
1293.0,2017.0,3.0,460.0,460.0,460.0,460.0
1092.0,2015.0,9.0,50.0,50.0,100.0,200.0
1092.0,2015.0,10.0,50.0,100.0,200.0,200.0
1092.0,2015.0,11.0,100.0,200.0,200.0,200.0
1092.0,2015.0,12.0,200.0,200.0,200.0,150.0
1092.0,2016.0,1.0,200.0,200.0,150.0,150.0
1092.0,2016.0,2.0,200.0,150.0,150.0,100.0
1092.0,2016.0,10.0,30.0,30.0,80.0,80.0
1092.0,2016.0,11.0,30.0,80.0,80.0,180.0
1092.0,2016.0,12.0,80.0,80.0,180.0,180.0
1092.0,2017.0,1.0,80.0,180.0,180.0,150.0
1092.0,2017.0,2.0,180.0,180.0,150.0,250.0
1092.0,2017.0,3.0,180.0,150.0,250.0,200.0
1092.0,2017.0,4.0,150.0,250.0,200.0,200.0
1092.0,2017.0,5.0,250.0,200.0,200.0,100.0
1092.0,2017.0,6.0,200.0,200.0,100.0,100.0
1092.0,2017.0,7.0,200.0,100.0,100.0,100.0
1092.0,2017.0,8.0,100.0,100.0,100.0,100.0
1092.0,2017.0,9.0,100.0,100.0,100.0,100.0
1092.0,2017.0,10.0,100.0,100.0,100.0,100.0
1092.0,2017.0,11.0,100.0,100.0,100.0,100.0
1092.0,2017.0,12.0,100.0,100.0,100.0,100.0
1092.0,2018.0,1.0,100.0,100.0,100.0,100.0
1092.0,2018.0,6.0,50.0,50.0,150.0,300.0
1092.0,2018.0,7.0,50.0,150.0,300.0,300.0
1092.0,2018.0,8.0,150.0,300.0,300.0,400.0
1092.0,2018.0,9.0,300.0,300.0,400.0,450.0
1092.0,2019.0,2.0,110.0,110.0,180.0,180.0
1092.0,2019.0,3.0,110.0,180.0,180.0,120.0
1092.0,2019.0,4.0,180.0,180.0,120.0,224.0
403.0,2015.0,10.0,150.0,154.0,154.0,154.0
403.0,2015.0,11.0,154.0,154.0,154.0,154.0
403.0,2015.0,12.0,154.0,154.0,154.0,154.0
403.0,2016.0,1.0,154.0,154.0,154.0,4.0
403.0,2017.0,6.0,200.0,200.0,200.0,200.0
403.0,2017.0,7.0,200.0,200.0,200.0,200.0
403.0,2017.0,8.0,200.0,200.0,200.0,200.0
403.0,2019.0,2.0,80.0,80.0,80.0,80.0
1234.0,2017.0,12.0,400.0,400.0,400.0,400.0
1234.0,2018.0,1.0,400.0,400.0,400.0,430.0
1234.0,2018.0,2.0,400.0,400.0,430.0,430.0
1234.0,2018.0,3.0,400.0,430.0,430.0,30.0
1234.0,2018.0,4.0,430.0,430.0,30.0,30.0
1234.0,2018.0,5.0,430.0,30.0,30.0,30.0
1234.0,2018.0,6.0,30.0,30.0,30.0,30.0
1234.0,2019.0,2.0,200.0,200.0,200.0,40.0
1234.0,2019.0,3.0,200.0,200.0,40.0,200.0
1234.0,2019.0,4.0,200.0,40.0,200.0,200.0
1486.0,2016.0,12.0,80.0,80.0,150.0,150.0
1486.0,2017.0,1.0,80.0,150.0,150.0,150.0
1486.0,2017.0,2.0,150.0,150.0,150.0,150.0
1486.0,2017.0,3.0,150.0,150.0,150.0,70.0
1486.0,2017.0,4.0,150.0,150.0,70.0,70.0
1109.0,2015.0,9.0,50.0,50.0,100.0,100.0
1109.0,2015.0,10.0,50.0,100.0,100.0,100.0
1109.0,2015.0,11.0,100.0,100.0,100.0,50.0
1109.0,2015.0,12.0,100.0,100.0,50.0,54.0
1109.0,2016.0,1.0,100.0,50.0,54.0,104.0
1109.0,2016.0,2.0,50.0,54.0,104.0,54.0
1109.0,2016.0,3.0,54.0,104.0,54.0,54.0
1109.0,2016.0,4.0,104.0,54.0,54.0,54.0
1109.0,2016.0,5.0,54.0,54.0,54.0,54.0
1109.0,2016.0,6.0,54.0,54.0,54.0,50.0
1109.0,2017.0,5.0,50.0,50.0,50.0,50.0
1109.0,2017.0,6.0,50.0,50.0,50.0,50.0
1109.0,2017.0,7.0,50.0,50.0,50.0,50.0
1109.0,2018.0,6.0,100.0,100.0,100.0,100.0
1109.0,2018.0,7.0,100.0,100.0,100.0,100.0
1109.0,2018.0,8.0,100.0,100.0,100.0,100.0
582.0,2015.0,6.0,100.0,100.0,366.0,306.0
582.0,2016.0,6.0,300.0,300.0,300.0,300.0
582.0,2016.0,7.0,300.0,300.0,300.0,300.0
1993.0,2018.0,1.0,52.0,52.0,52.0,52.0
1993.0,2018.0,2.0,52.0,52.0,52.0,52.0
1993.0,2018.0,3.0,52.0,52.0,52.0,52.0
267.0,2017.0,7.0,374.0,174.0,246.0,172.0
267.0,2017.0,8.0,174.0,246.0,172.0,172.0
267.0,2017.0,9.0,246.0,172.0,172.0,72.0
267.0,2017.0,10.0,172.0,172.0,72.0,72.0
267.0,2017.0,11.0,172.0,72.0,72.0,172.0
267.0,2019.0,2.0,180.0,180.0,180.0,180.0
225.0,2017.0,11.0,180.0,180.0,400.0,400.0
358.0,2015.0,7.0,476.0,376.0,200.0,476.0
358.0,2015.0,8.0,376.0,200.0,476.0,376.0
358.0,2015.0,9.0,200.0,476.0,376.0,448.0
358.0,2015.0,10.0,476.0,376.0,448.0,448.0
358.0,2016.0,4.0,372.0,372.0,214.0,314.0
358.0,2016.0,5.0,372.0,214.0,314.0,214.0
358.0,2016.0,6.0,214.0,314.0,214.0,114.0
358.0,2016.0,7.0,314.0,214.0,114.0,232.0
358.0,2016.0,8.0,214.0,114.0,232.0,272.0
358.0,2016.0,9.0,114.0,232.0,272.0,318.0
358.0,2016.0,10.0,232.0,272.0,318.0,348.0
358.0,2016.0,11.0,272.0,318.0,348.0,348.0
358.0,2016.0,12.0,318.0,348.0,348.0,448.0
358.0,2017.0,1.0,348.0,348.0,448.0,480.0
358.0,2017.0,2.0,348.0,448.0,480.0,440.0
358.0,2017.0,3.0,448.0,480.0,440.0,460.0
358.0,2017.0,4.0,480.0,440.0,460.0,330.0
358.0,2017.0,5.0,440.0,460.0,330.0,430.0
358.0,2017.0,6.0,460.0,330.0,430.0,330.0
358.0,2017.0,7.0,330.0,430.0,330.0,180.0
358.0,2017.0,8.0,430.0,330.0,180.0,280.0
358.0,2017.0,9.0,330.0,180.0,280.0,200.0
358.0,2017.0,10.0,180.0,280.0,200.0,200.0
358.0,2017.0,11.0,280.0,200.0,200.0,100.0
358.0,2017.0,12.0,200.0,200.0,100.0,240.0
358.0,2018.0,1.0,200.0,100.0,240.0,340.0
358.0,2018.0,2.0,100.0,240.0,340.0,240.0
358.0,2018.0,3.0,240.0,340.0,240.0,340.0
358.0,2018.0,4.0,340.0,240.0,340.0,440.0
358.0,2018.0,5.0,240.0,340.0,440.0,470.0
358.0,2018.0,6.0,340.0,440.0,470.0,330.0
358.0,2018.0,7.0,440.0,470.0,330.0,330.0
358.0,2018.0,8.0,470.0,330.0,330.0,330.0
358.0,2018.0,9.0,330.0,330.0,330.0,430.0
358.0,2018.0,10.0,330.0,330.0,430.0,430.0
1965.0,2017.0,11.0,264.0,264.0,264.0,264.0
1965.0,2017.0,12.0,264.0,264.0,264.0,264.0
1965.0,2018.0,1.0,264.0,264.0,264.0,264.0
1965.0,2018.0,8.0,50.0,50.0,50.0,50.0
1965.0,2018.0,9.0,50.0,50.0,50.0,50.0
1965.0,2018.0,10.0,50.0,50.0,50.0,50.0
1786.0,2015.0,12.0,100.0,100.0,136.0,136.0
1786.0,2016.0,1.0,100.0,136.0,136.0,136.0
1786.0,2016.0,2.0,136.0,136.0,136.0,136.0
1786.0,2016.0,3.0,136.0,136.0,136.0,36.0
1786.0,2016.0,4.0,136.0,136.0,36.0,36.0
1786.0,2017.0,8.0,124.0,174.0,174.0,174.0
1786.0,2017.0,9.0,174.0,174.0,174.0,174.0
1786.0,2017.0,10.0,174.0,174.0,174.0,174.0
1786.0,2017.0,11.0,174.0,174.0,174.0,50.0
1786.0,2019.0,2.0,100.0,100.0,200.0,100.0
1786.0,2019.0,3.0,100.0,200.0,100.0,100.0
1786.0,2019.0,4.0,200.0,100.0,100.0,100.0
1552.0,2016.0,1.0,224.0,324.0,284.0,242.0
1552.0,2016.0,2.0,324.0,284.0,242.0,442.0
1552.0,2016.0,3.0,284.0,242.0,442.0,400.0
1552.0,2016.0,4.0,242.0,442.0,400.0,300.0
1552.0,2016.0,5.0,442.0,400.0,300.0,200.0
1552.0,2016.0,6.0,400.0,300.0,200.0,200.0
1552.0,2016.0,7.0,300.0,200.0,200.0,200.0
1552.0,2017.0,3.0,100.0,100.0,200.0,200.0
1552.0,2017.0,4.0,100.0,200.0,200.0,300.0
1552.0,2017.0,5.0,200.0,200.0,300.0,300.0
1552.0,2017.0,6.0,200.0,300.0,300.0,200.0
1552.0,2017.0,7.0,300.0,300.0,200.0,300.0
1552.0,2017.0,8.0,300.0,200.0,300.0,200.0
1552.0,2017.0,9.0,200.0,300.0,200.0,200.0
1552.0,2017.0,10.0,300.0,200.0,200.0,300.0
1552.0,2017.0,11.0,200.0,200.0,300.0,300.0
1552.0,2017.0,12.0,200.0,300.0,300.0,300.0
1552.0,2018.0,1.0,300.0,300.0,300.0,200.0
1552.0,2018.0,2.0,300.0,300.0,200.0,200.0
1552.0,2018.0,3.0,300.0,200.0,200.0,306.0
1552.0,2018.0,4.0,200.0,200.0,306.0,106.0
1552.0,2018.0,5.0,200.0,306.0,106.0,106.0
1552.0,2018.0,6.0,306.0,106.0,106.0,106.0
1552.0,2018.0,7.0,106.0,106.0,106.0,106.0
1552.0,2018.0,8.0,106.0,106.0,106.0,106.0
1958.0,2016.0,8.0,100.0,100.0,100.0,100.0
1958.0,2017.0,1.0,200.0,200.0,200.0,200.0
1958.0,2017.0,2.0,200.0,200.0,200.0,200.0
1958.0,2017.0,3.0,200.0,200.0,200.0,200.0
1958.0,2017.0,4.0,200.0,200.0,200.0,200.0
1958.0,2017.0,5.0,200.0,200.0,200.0,202.0
1958.0,2017.0,6.0,200.0,200.0,202.0,202.0
1958.0,2017.0,7.0,200.0,202.0,202.0,202.0
1958.0,2017.0,8.0,202.0,202.0,202.0,202.0
1958.0,2017.0,9.0,202.0,202.0,202.0,202.0
1958.0,2017.0,10.0,202.0,202.0,202.0,2.0
1958.0,2018.0,3.0,198.0,198.0,198.0,198.0
1958.0,2018.0,4.0,198.0,198.0,198.0,198.0
1958.0,2018.0,5.0,198.0,198.0,198.0,198.0
1958.0,2019.0,2.0,50.0,50.0,20.0,20.0
1958.0,2019.0,3.0,50.0,20.0,20.0,40.0
662.0,2018.0,4.0,40.0,40.0,40.0,40.0
662.0,2018.0,5.0,40.0,40.0,40.0,40.0
662.0,2018.0,6.0,40.0,40.0,40.0,40.0
26.0,2015.0,10.0,366.0,366.0,416.0,416.0
26.0,2015.0,11.0,366.0,416.0,416.0,350.0
26.0,2017.0,5.0,300.0,300.0,300.0,300.0
83.0,2015.0,10.0,18.0,50.0,50.0,50.0
83.0,2015.0,11.0,50.0,50.0,50.0,50.0
83.0,2015.0,12.0,50.0,50.0,50.0,50.0
83.0,2016.0,1.0,50.0,50.0,50.0,32.0
83.0,2016.0,2.0,50.0,50.0,32.0,50.0
83.0,2016.0,3.0,50.0,32.0,50.0,50.0
83.0,2016.0,4.0,32.0,50.0,50.0,50.0
83.0,2016.0,5.0,50.0,50.0,50.0,50.0
83.0,2016.0,6.0,50.0,50.0,50.0,50.0
83.0,2016.0,7.0,50.0,50.0,50.0,50.0
83.0,2017.0,9.0,50.0,50.0,50.0,50.0
83.0,2017.0,10.0,50.0,50.0,50.0,50.0
83.0,2017.0,11.0,50.0,50.0,50.0,50.0
83.0,2018.0,6.0,58.0,58.0,58.0,58.0
83.0,2018.0,7.0,58.0,58.0,58.0,58.0
83.0,2018.0,8.0,58.0,58.0,58.0,58.0
1093.0,2016.0,1.0,350.0,350.0,350.0,350.0
1093.0,2016.0,2.0,350.0,350.0,350.0,350.0
1093.0,2016.0,3.0,350.0,350.0,350.0,350.0
1093.0,2016.0,8.0,406.0,406.0,406.0,406.0
1093.0,2016.0,9.0,406.0,406.0,406.0,406.0
1093.0,2016.0,10.0,406.0,406.0,406.0,406.0
1093.0,2017.0,12.0,400.0,400.0,400.0,400.0
1093.0,2018.0,1.0,400.0,400.0,400.0,400.0
1093.0,2018.0,2.0,400.0,400.0,400.0,400.0
1093.0,2018.0,7.0,452.0,452.0,452.0,452.0
1093.0,2018.0,8.0,452.0,452.0,452.0,452.0
1093.0,2018.0,9.0,452.0,452.0,452.0,452.0
214.0,2016.0,11.0,250.0,300.0,300.0,300.0
214.0,2016.0,12.0,300.0,300.0,300.0,250.0
214.0,2017.0,1.0,300.0,300.0,250.0,250.0
214.0,2017.0,2.0,300.0,250.0,250.0,50.0
214.0,2018.0,7.0,58.0,48.0,448.0,448.0
214.0,2018.0,8.0,48.0,448.0,448.0,450.0
708.0,2016.0,1.0,100.0,100.0,150.0,150.0
708.0,2016.0,2.0,100.0,150.0,150.0,180.0
708.0,2016.0,3.0,150.0,150.0,180.0,180.0
708.0,2016.0,4.0,150.0,180.0,180.0,80.0
708.0,2016.0,5.0,180.0,180.0,80.0,80.0
708.0,2016.0,6.0,180.0,80.0,80.0,80.0
708.0,2016.0,7.0,80.0,80.0,80.0,80.0
708.0,2016.0,8.0,80.0,80.0,80.0,100.0
708.0,2016.0,9.0,80.0,80.0,100.0,100.0
708.0,2016.0,10.0,80.0,100.0,100.0,100.0
708.0,2016.0,11.0,100.0,100.0,100.0,100.0
708.0,2016.0,12.0,100.0,100.0,100.0,250.0
708.0,2017.0,1.0,100.0,100.0,250.0,250.0
708.0,2017.0,2.0,100.0,250.0,250.0,200.0
708.0,2017.0,3.0,250.0,250.0,200.0,200.0
708.0,2017.0,4.0,250.0,200.0,200.0,200.0
708.0,2017.0,5.0,200.0,200.0,200.0,200.0
708.0,2017.0,11.0,76.0,276.0,276.0,376.0
708.0,2017.0,12.0,276.0,276.0,376.0,376.0
708.0,2018.0,1.0,276.0,376.0,376.0,472.0
708.0,2018.0,2.0,376.0,376.0,472.0,396.0
708.0,2018.0,3.0,376.0,472.0,396.0,196.0
708.0,2018.0,4.0,472.0,396.0,196.0,346.0
708.0,2018.0,5.0,396.0,196.0,346.0,346.0
708.0,2018.0,6.0,196.0,346.0,346.0,346.0
708.0,2018.0,7.0,346.0,346.0,346.0,250.0
708.0,2018.0,8.0,346.0,346.0,250.0,450.0
708.0,2018.0,9.0,346.0,250.0,450.0,450.0
708.0,2018.0,10.0,250.0,450.0,450.0,300.0
708.0,2018.0,11.0,450.0,450.0,300.0,50.0
708.0,2018.0,12.0,450.0,300.0,50.0,200.0
708.0,2019.0,1.0,300.0,50.0,200.0,200.0
708.0,2019.0,2.0,50.0,200.0,200.0,200.0
708.0,2019.0,3.0,200.0,200.0,200.0,200.0
708.0,2019.0,4.0,200.0,200.0,200.0,150.0
1477.0,2018.0,2.0,8.0,8.0,8.0,8.0
1477.0,2018.0,3.0,8.0,8.0,8.0,8.0
1477.0,2018.0,4.0,8.0,8.0,8.0,8.0
1477.0,2018.0,5.0,8.0,8.0,8.0,8.0
1477.0,2018.0,6.0,8.0,8.0,8.0,8.0
1477.0,2018.0,7.0,8.0,8.0,8.0,8.0
1477.0,2018.0,8.0,8.0,8.0,8.0,8.0
1477.0,2018.0,9.0,8.0,8.0,8.0,8.0
1477.0,2018.0,10.0,8.0,8.0,8.0,8.0
1334.0,2016.0,5.0,380.0,380.0,380.0,380.0
1334.0,2016.0,6.0,380.0,380.0,380.0,380.0
1334.0,2016.0,7.0,380.0,380.0,380.0,380.0
1334.0,2017.0,2.0,300.0,300.0,300.0,300.0
1334.0,2017.0,3.0,300.0,300.0,300.0,300.0
1334.0,2017.0,4.0,300.0,300.0,300.0,300.0
2320.0,2017.0,7.0,60.0,60.0,60.0,60.0
2320.0,2017.0,8.0,60.0,60.0,60.0,60.0
2320.0,2018.0,9.0,126.0,126.0,126.0,126.0
2320.0,2018.0,10.0,126.0,126.0,126.0,126.0
933.0,2017.0,8.0,50.0,50.0,50.0,50.0
933.0,2017.0,9.0,50.0,50.0,50.0,96.0
933.0,2017.0,10.0,50.0,50.0,96.0,96.0
933.0,2017.0,11.0,50.0,96.0,96.0,46.0
933.0,2017.0,12.0,96.0,96.0,46.0,46.0
933.0,2018.0,1.0,96.0,46.0,46.0,86.0
933.0,2018.0,2.0,46.0,46.0,86.0,86.0
933.0,2018.0,3.0,46.0,86.0,86.0,40.0
933.0,2018.0,4.0,86.0,86.0,40.0,40.0
933.0,2018.0,5.0,86.0,40.0,40.0,40.0
933.0,2018.0,6.0,40.0,40.0,40.0,40.0
933.0,2019.0,2.0,200.0,200.0,200.0,200.0
618.0,2015.0,9.0,400.0,412.0,412.0,412.0
618.0,2015.0,10.0,412.0,412.0,412.0,12.0
618.0,2015.0,11.0,412.0,412.0,12.0,12.0
618.0,2015.0,12.0,412.0,12.0,12.0,12.0
618.0,2016.0,11.0,28.0,28.0,28.0,28.0
618.0,2016.0,12.0,28.0,28.0,28.0,34.0
618.0,2017.0,1.0,28.0,28.0,34.0,34.0
618.0,2017.0,2.0,28.0,34.0,34.0,6.0
618.0,2017.0,3.0,34.0,34.0,6.0,6.0
618.0,2017.0,4.0,34.0,6.0,6.0,6.0
618.0,2017.0,5.0,6.0,6.0,6.0,6.0
618.0,2017.0,6.0,6.0,6.0,6.0,20.0
618.0,2017.0,7.0,6.0,6.0,20.0,20.0
618.0,2017.0,8.0,6.0,20.0,20.0,20.0
618.0,2017.0,9.0,20.0,20.0,20.0,20.0
618.0,2017.0,10.0,20.0,20.0,20.0,20.0
618.0,2017.0,11.0,20.0,20.0,20.0,20.0
618.0,2018.0,4.0,200.0,200.0,200.0,200.0
618.0,2018.0,5.0,200.0,200.0,200.0,200.0
618.0,2018.0,6.0,200.0,200.0,200.0,200.0
618.0,2019.0,2.0,100.0,100.0,100.0,100.0
618.0,2019.0,3.0,100.0,100.0,100.0,200.0
618.0,2019.0,4.0,100.0,100.0,200.0,300.0
954.0,2015.0,8.0,286.0,286.0,86.0,50.0
954.0,2016.0,3.0,56.0,56.0,56.0,56.0
954.0,2016.0,4.0,56.0,56.0,56.0,56.0
954.0,2016.0,5.0,56.0,56.0,56.0,56.0
954.0,2016.0,12.0,200.0,250.0,250.0,450.0
954.0,2017.0,1.0,250.0,250.0,450.0,450.0
954.0,2017.0,2.0,250.0,450.0,450.0,450.0
954.0,2017.0,3.0,450.0,450.0,450.0,250.0
954.0,2017.0,4.0,450.0,450.0,250.0,200.0
954.0,2017.0,5.0,450.0,250.0,200.0,200.0
954.0,2017.0,6.0,250.0,200.0,200.0,100.0
954.0,2017.0,7.0,200.0,200.0,100.0,100.0
954.0,2017.0,8.0,200.0,100.0,100.0,100.0
954.0,2017.0,9.0,100.0,100.0,100.0,100.0
954.0,2017.0,10.0,100.0,100.0,100.0,100.0
954.0,2017.0,11.0,100.0,100.0,100.0,100.0
954.0,2018.0,6.0,152.0,152.0,152.0,252.0
954.0,2018.0,7.0,152.0,152.0,252.0,252.0
954.0,2018.0,8.0,152.0,252.0,252.0,252.0
954.0,2018.0,9.0,252.0,252.0,252.0,100.0
954.0,2018.0,10.0,252.0,252.0,100.0,100.0
954.0,2018.0,11.0,252.0,100.0,100.0,50.0
954.0,2018.0,12.0,100.0,100.0,50.0,50.0
954.0,2019.0,1.0,100.0,50.0,50.0,50.0
954.0,2019.0,2.0,50.0,50.0,50.0,50.0
954.0,2019.0,3.0,50.0,50.0,50.0,50.0
954.0,2019.0,4.0,50.0,50.0,50.0,50.0
1571.0,2016.0,9.0,200.0,200.0,200.0,200.0
1571.0,2016.0,10.0,200.0,200.0,200.0,200.0
1571.0,2016.0,11.0,200.0,200.0,200.0,200.0
1414.0,2017.0,2.0,50.0,50.0,50.0,50.0
1414.0,2017.0,3.0,50.0,50.0,50.0,50.0
1414.0,2017.0,4.0,50.0,50.0,50.0,50.0
1414.0,2018.0,1.0,50.0,50.0,50.0,50.0
1414.0,2018.0,2.0,50.0,50.0,50.0,50.0
1414.0,2018.0,3.0,50.0,50.0,50.0,50.0
1414.0,2018.0,11.0,62.0,62.0,62.0,450.0
1414.0,2018.0,12.0,62.0,62.0,450.0,350.0
1935.0,2016.0,7.0,200.0,200.0,200.0,300.0
1935.0,2016.0,8.0,200.0,200.0,300.0,100.0
1935.0,2016.0,9.0,200.0,300.0,100.0,100.0
1935.0,2016.0,10.0,300.0,100.0,100.0,100.0
1935.0,2016.0,11.0,100.0,100.0,100.0,100.0
1935.0,2016.0,12.0,100.0,100.0,100.0,100.0
1935.0,2017.0,9.0,200.0,200.0,200.0,200.0
1935.0,2017.0,10.0,200.0,200.0,200.0,200.0
1935.0,2017.0,11.0,200.0,200.0,200.0,200.0
1445.0,2015.0,12.0,4.0,4.0,4.0,8.0
1445.0,2016.0,1.0,4.0,4.0,8.0,8.0
1445.0,2016.0,2.0,4.0,8.0,8.0,8.0
1445.0,2016.0,3.0,8.0,8.0,8.0,8.0
1445.0,2016.0,4.0,8.0,8.0,8.0,18.0
1445.0,2016.0,5.0,8.0,8.0,18.0,18.0
1445.0,2016.0,6.0,8.0,18.0,18.0,14.0
1445.0,2016.0,7.0,18.0,18.0,14.0,24.0
1445.0,2016.0,8.0,18.0,14.0,24.0,32.0
1445.0,2016.0,9.0,14.0,24.0,32.0,28.0
1445.0,2016.0,10.0,24.0,32.0,28.0,18.0
1445.0,2016.0,11.0,32.0,28.0,18.0,18.0
1445.0,2016.0,12.0,28.0,18.0,18.0,18.0
1445.0,2017.0,1.0,18.0,18.0,18.0,8.0
1445.0,2017.0,6.0,10.0,10.0,10.0,10.0
1445.0,2017.0,7.0,10.0,10.0,10.0,10.0
1445.0,2017.0,8.0,10.0,10.0,10.0,10.0
1445.0,2018.0,1.0,50.0,50.0,50.0,50.0
1445.0,2018.0,2.0,50.0,50.0,50.0,50.0
1445.0,2018.0,3.0,50.0,50.0,50.0,50.0
624.0,2016.0,2.0,206.0,206.0,206.0,306.0
624.0,2016.0,3.0,206.0,206.0,306.0,406.0
