category,Year,Month,n-3,n-2,n-1,y 
529.0,2019.0,4.0,100.0,100.0,100.0,100.0
1864.0,2016.0,2.0,320.0,320.0,320.0,320.0
1864.0,2016.0,3.0,320.0,320.0,320.0,740.0
1864.0,2016.0,4.0,320.0,320.0,740.0,1160.0
1864.0,2016.0,5.0,320.0,740.0,1160.0,840.0
1864.0,2016.0,6.0,740.0,1160.0,840.0,840.0
1864.0,2016.0,7.0,1160.0,840.0,840.0,840.0
1864.0,2016.0,8.0,840.0,840.0,840.0,1200.0
1864.0,2016.0,9.0,840.0,840.0,1200.0,780.0
1864.0,2016.0,10.0,840.0,1200.0,780.0,360.0
1864.0,2016.0,11.0,1200.0,780.0,360.0,360.0
1864.0,2016.0,12.0,780.0,360.0,360.0,760.0
1864.0,2017.0,1.0,360.0,360.0,760.0,760.0
1864.0,2017.0,2.0,360.0,760.0,760.0,400.0
1864.0,2017.0,3.0,760.0,760.0,400.0,400.0
1864.0,2017.0,4.0,760.0,400.0,400.0,400.0
1864.0,2017.0,5.0,400.0,400.0,400.0,800.0
1864.0,2017.0,6.0,400.0,400.0,800.0,400.0
1864.0,2017.0,7.0,400.0,800.0,400.0,400.0
1864.0,2017.0,8.0,800.0,400.0,400.0,400.0
1864.0,2017.0,9.0,400.0,400.0,400.0,600.0
675.0,2016.0,6.0,650.0,650.0,650.0,650.0
675.0,2016.0,7.0,650.0,650.0,650.0,1256.0
675.0,2016.0,8.0,650.0,650.0,1256.0,1256.0
675.0,2016.0,9.0,650.0,1256.0,1256.0,1256.0
675.0,2016.0,10.0,1256.0,1256.0,1256.0,1256.0
675.0,2016.0,11.0,1256.0,1256.0,1256.0,1256.0
675.0,2016.0,12.0,1256.0,1256.0,1256.0,1256.0
675.0,2017.0,1.0,1256.0,1256.0,1256.0,650.0
675.0,2017.0,2.0,1256.0,1256.0,650.0,750.0
675.0,2017.0,3.0,1256.0,650.0,750.0,100.0
675.0,2017.0,4.0,650.0,750.0,100.0,100.0
675.0,2017.0,5.0,750.0,100.0,100.0,100.0
675.0,2017.0,6.0,100.0,100.0,100.0,100.0
675.0,2017.0,7.0,100.0,100.0,100.0,206.0
675.0,2017.0,8.0,100.0,100.0,206.0,106.0
675.0,2017.0,9.0,100.0,206.0,106.0,106.0
675.0,2017.0,10.0,206.0,106.0,106.0,162.0
675.0,2017.0,11.0,106.0,106.0,162.0,162.0
675.0,2017.0,12.0,106.0,162.0,162.0,162.0
675.0,2018.0,1.0,162.0,162.0,162.0,56.0
675.0,2018.0,2.0,162.0,162.0,56.0,56.0
675.0,2018.0,3.0,162.0,56.0,56.0,56.0
675.0,2018.0,4.0,56.0,56.0,56.0,200.0
675.0,2018.0,5.0,56.0,56.0,200.0,200.0
675.0,2018.0,6.0,56.0,200.0,200.0,200.0
675.0,2018.0,7.0,200.0,200.0,200.0,200.0
675.0,2018.0,8.0,200.0,200.0,200.0,200.0
675.0,2018.0,9.0,200.0,200.0,200.0,200.0
675.0,2018.0,10.0,200.0,200.0,200.0,50.0
675.0,2018.0,11.0,200.0,200.0,50.0,50.0
675.0,2018.0,12.0,200.0,50.0,50.0,350.0
675.0,2019.0,1.0,50.0,50.0,350.0,450.0
675.0,2019.0,2.0,50.0,350.0,450.0,450.0
675.0,2019.0,3.0,350.0,450.0,450.0,450.0
675.0,2019.0,4.0,450.0,450.0,450.0,450.0
1178.0,2015.0,9.0,100.0,100.0,100.0,100.0
1178.0,2015.0,10.0,100.0,100.0,100.0,200.0
1178.0,2015.0,11.0,100.0,100.0,200.0,182.0
1178.0,2015.0,12.0,100.0,200.0,182.0,182.0
1178.0,2016.0,1.0,200.0,182.0,182.0,182.0
1178.0,2016.0,2.0,182.0,182.0,182.0,182.0
1178.0,2016.0,3.0,182.0,182.0,182.0,382.0
1178.0,2016.0,4.0,182.0,182.0,382.0,282.0
1178.0,2016.0,5.0,182.0,382.0,282.0,200.0
1178.0,2016.0,6.0,382.0,282.0,200.0,200.0
1178.0,2016.0,7.0,282.0,200.0,200.0,500.0
1178.0,2016.0,8.0,200.0,200.0,500.0,520.0
1178.0,2016.0,9.0,200.0,500.0,520.0,320.0
1178.0,2016.0,10.0,500.0,520.0,320.0,320.0
1178.0,2016.0,11.0,520.0,320.0,320.0,320.0
1178.0,2016.0,12.0,320.0,320.0,320.0,520.0
1178.0,2017.0,1.0,320.0,320.0,520.0,220.0
1178.0,2017.0,2.0,320.0,520.0,220.0,200.0
1178.0,2017.0,3.0,520.0,220.0,200.0,600.0
1178.0,2017.0,4.0,220.0,200.0,600.0,700.0
1178.0,2017.0,5.0,200.0,600.0,700.0,700.0
1178.0,2017.0,6.0,600.0,700.0,700.0,500.0
1178.0,2017.0,7.0,700.0,700.0,500.0,500.0
1178.0,2017.0,8.0,700.0,500.0,500.0,500.0
1178.0,2017.0,9.0,500.0,500.0,500.0,100.0
1178.0,2018.0,4.0,100.0,110.0,110.0,112.0
1178.0,2018.0,5.0,110.0,110.0,112.0,114.0
1178.0,2018.0,6.0,110.0,112.0,114.0,334.0
1178.0,2018.0,7.0,112.0,114.0,334.0,234.0
1178.0,2018.0,8.0,114.0,334.0,234.0,224.0
1178.0,2018.0,9.0,334.0,234.0,224.0,322.0
1178.0,2018.0,10.0,234.0,224.0,322.0,540.0
934.0,2015.0,11.0,778.0,778.0,778.0,778.0
934.0,2015.0,12.0,778.0,778.0,778.0,778.0
934.0,2016.0,1.0,778.0,778.0,778.0,778.0
934.0,2016.0,7.0,150.0,150.0,150.0,150.0
934.0,2016.0,8.0,150.0,150.0,150.0,250.0
934.0,2016.0,9.0,150.0,150.0,250.0,250.0
934.0,2016.0,10.0,150.0,250.0,250.0,100.0
934.0,2016.0,11.0,250.0,250.0,100.0,100.0
934.0,2016.0,12.0,250.0,100.0,100.0,100.0
934.0,2017.0,1.0,100.0,100.0,100.0,100.0
934.0,2018.0,2.0,756.0,756.0,756.0,756.0
934.0,2018.0,3.0,756.0,756.0,756.0,756.0
934.0,2018.0,4.0,756.0,756.0,756.0,756.0
1425.0,2015.0,12.0,20.0,20.0,20.0,20.0
1425.0,2016.0,1.0,20.0,20.0,20.0,20.0
1425.0,2016.0,2.0,20.0,20.0,20.0,20.0
1425.0,2016.0,7.0,50.0,50.0,50.0,50.0
1425.0,2016.0,8.0,50.0,50.0,50.0,50.0
1425.0,2016.0,9.0,50.0,50.0,50.0,50.0
1425.0,2017.0,3.0,20.0,52.0,52.0,52.0
1425.0,2017.0,4.0,52.0,52.0,52.0,52.0
1425.0,2017.0,5.0,52.0,52.0,52.0,52.0
1425.0,2017.0,6.0,52.0,52.0,52.0,32.0
1425.0,2017.0,11.0,50.0,50.0,50.0,50.0
1425.0,2017.0,12.0,50.0,50.0,50.0,50.0
1425.0,2018.0,1.0,50.0,50.0,50.0,56.0
1425.0,2018.0,2.0,50.0,50.0,56.0,6.0
1425.0,2018.0,3.0,50.0,56.0,6.0,6.0
1425.0,2018.0,4.0,56.0,6.0,6.0,8.0
1425.0,2018.0,5.0,6.0,6.0,8.0,8.0
1425.0,2018.0,6.0,6.0,8.0,8.0,34.0
1425.0,2018.0,7.0,8.0,8.0,34.0,28.0
1425.0,2018.0,8.0,8.0,34.0,28.0,128.0
1425.0,2018.0,9.0,34.0,28.0,128.0,128.0
1425.0,2018.0,10.0,28.0,128.0,128.0,126.0
1425.0,2018.0,11.0,128.0,128.0,126.0,100.0
1425.0,2018.0,12.0,128.0,126.0,100.0,100.0
1425.0,2019.0,1.0,126.0,100.0,100.0,100.0
1425.0,2019.0,2.0,100.0,100.0,100.0,100.0
1425.0,2019.0,3.0,100.0,100.0,100.0,100.0
1821.0,2016.0,11.0,550.0,550.0,550.0,550.0
1821.0,2016.0,12.0,550.0,550.0,550.0,550.0
1821.0,2017.0,1.0,550.0,550.0,550.0,550.0
1821.0,2017.0,10.0,500.0,500.0,500.0,500.0
1821.0,2017.0,11.0,500.0,500.0,500.0,500.0
1821.0,2017.0,12.0,500.0,500.0,500.0,500.0
72.0,2015.0,5.0,290.0,90.0,200.0,200.0
72.0,2015.0,6.0,90.0,200.0,200.0,200.0
72.0,2015.0,7.0,200.0,200.0,200.0,200.0
72.0,2015.0,8.0,200.0,200.0,200.0,110.0
72.0,2015.0,9.0,200.0,200.0,110.0,210.0
72.0,2015.0,10.0,200.0,110.0,210.0,150.0
72.0,2015.0,11.0,110.0,210.0,150.0,300.0
72.0,2015.0,12.0,210.0,150.0,300.0,300.0
72.0,2016.0,1.0,150.0,300.0,300.0,300.0
72.0,2016.0,2.0,300.0,300.0,300.0,300.0
72.0,2016.0,3.0,300.0,300.0,300.0,200.0
72.0,2016.0,4.0,300.0,300.0,200.0,150.0
72.0,2016.0,11.0,50.0,100.0,200.0,200.0
72.0,2016.0,12.0,100.0,200.0,200.0,200.0
72.0,2017.0,1.0,200.0,200.0,200.0,200.0
72.0,2017.0,2.0,200.0,200.0,200.0,150.0
72.0,2017.0,3.0,200.0,200.0,150.0,100.0
72.0,2017.0,9.0,100.0,100.0,100.0,400.0
72.0,2017.0,10.0,100.0,100.0,400.0,400.0
72.0,2017.0,11.0,100.0,400.0,400.0,400.0
72.0,2017.0,12.0,400.0,400.0,400.0,300.0
72.0,2018.0,1.0,400.0,400.0,300.0,300.0
72.0,2018.0,2.0,400.0,300.0,300.0,300.0
72.0,2019.0,2.0,90.0,90.0,90.0,90.0
471.0,2015.0,9.0,506.0,612.0,612.0,612.0
471.0,2015.0,10.0,612.0,612.0,612.0,206.0
471.0,2015.0,11.0,612.0,612.0,206.0,506.0
471.0,2015.0,12.0,612.0,206.0,506.0,506.0
471.0,2016.0,1.0,206.0,506.0,506.0,400.0
471.0,2016.0,2.0,506.0,506.0,400.0,400.0
471.0,2016.0,3.0,506.0,400.0,400.0,900.0
471.0,2016.0,4.0,400.0,400.0,900.0,1550.0
471.0,2016.0,5.0,400.0,900.0,1550.0,1250.0
471.0,2016.0,6.0,900.0,1550.0,1250.0,1750.0
471.0,2016.0,7.0,1550.0,1250.0,1750.0,1750.0
471.0,2016.0,8.0,1250.0,1750.0,1750.0,1750.0
471.0,2016.0,9.0,1750.0,1750.0,1750.0,1650.0
471.0,2016.0,10.0,1750.0,1750.0,1650.0,1300.0
471.0,2016.0,11.0,1750.0,1650.0,1300.0,1800.0
471.0,2016.0,12.0,1650.0,1300.0,1800.0,1300.0
471.0,2017.0,1.0,1300.0,1800.0,1300.0,1300.0
471.0,2017.0,2.0,1800.0,1300.0,1300.0,1300.0
471.0,2017.0,3.0,1300.0,1300.0,1300.0,900.0
471.0,2017.0,4.0,1300.0,1300.0,900.0,500.0
471.0,2017.0,9.0,200.0,200.0,200.0,200.0
471.0,2017.0,10.0,200.0,200.0,200.0,200.0
471.0,2017.0,11.0,200.0,200.0,200.0,288.0
471.0,2017.0,12.0,200.0,200.0,288.0,1900.0
471.0,2018.0,1.0,200.0,288.0,1900.0,1900.0
471.0,2018.0,2.0,288.0,1900.0,1900.0,1900.0
471.0,2018.0,3.0,1900.0,1900.0,1900.0,1900.0
471.0,2018.0,8.0,1962.0,150.0,150.0,750.0
471.0,2018.0,9.0,150.0,150.0,750.0,750.0
471.0,2018.0,10.0,150.0,750.0,750.0,600.0
1342.0,2015.0,12.0,220.0,220.0,220.0,220.0
1342.0,2016.0,1.0,220.0,220.0,220.0,220.0
1342.0,2016.0,2.0,220.0,220.0,220.0,220.0
1342.0,2016.0,11.0,100.0,100.0,100.0,100.0
1342.0,2016.0,12.0,100.0,100.0,100.0,100.0
1342.0,2017.0,1.0,100.0,100.0,100.0,100.0
1342.0,2017.0,8.0,200.0,200.0,200.0,200.0
1342.0,2017.0,9.0,200.0,200.0,200.0,200.0
1342.0,2017.0,10.0,200.0,200.0,200.0,200.0
491.0,2016.0,11.0,26.0,76.0,76.0,76.0
491.0,2016.0,12.0,76.0,76.0,76.0,76.0
491.0,2017.0,1.0,76.0,76.0,76.0,76.0
491.0,2017.0,2.0,76.0,76.0,76.0,50.0
491.0,2017.0,12.0,100.0,252.0,252.0,252.0
491.0,2018.0,1.0,252.0,252.0,252.0,252.0
491.0,2018.0,2.0,252.0,252.0,252.0,252.0
491.0,2018.0,3.0,252.0,252.0,252.0,152.0
491.0,2019.0,2.0,400.0,400.0,400.0,400.0
491.0,2019.0,3.0,400.0,400.0,400.0,400.0
491.0,2019.0,4.0,400.0,400.0,400.0,400.0
1953.0,2016.0,8.0,646.0,1006.0,1006.0,1006.0
1953.0,2016.0,9.0,1006.0,1006.0,1006.0,1006.0
1953.0,2016.0,10.0,1006.0,1006.0,1006.0,1006.0
1953.0,2016.0,11.0,1006.0,1006.0,1006.0,1006.0
1953.0,2018.0,3.0,500.0,500.0,1000.0,1000.0
1953.0,2018.0,4.0,500.0,1000.0,1000.0,1000.0
1953.0,2018.0,5.0,1000.0,1000.0,1000.0,1000.0
1953.0,2018.0,6.0,1000.0,1000.0,1000.0,500.0
1953.0,2018.0,7.0,1000.0,1000.0,500.0,500.0
1953.0,2019.0,2.0,1020.0,1020.0,1020.0,1020.0
1953.0,2019.0,3.0,1020.0,1020.0,1020.0,1142.0
1694.0,2016.0,12.0,800.0,800.0,800.0,800.0
1694.0,2017.0,1.0,800.0,800.0,800.0,800.0
1694.0,2017.0,2.0,800.0,800.0,800.0,800.0
1694.0,2017.0,3.0,800.0,800.0,800.0,250.0
1694.0,2017.0,4.0,800.0,800.0,250.0,250.0
1694.0,2017.0,5.0,800.0,250.0,250.0,250.0
1694.0,2017.0,6.0,250.0,250.0,250.0,250.0
1694.0,2017.0,7.0,250.0,250.0,250.0,250.0
1694.0,2017.0,8.0,250.0,250.0,250.0,250.0
1694.0,2017.0,9.0,250.0,250.0,250.0,650.0
1694.0,2017.0,10.0,250.0,250.0,650.0,650.0
1694.0,2017.0,11.0,250.0,650.0,650.0,650.0
1694.0,2017.0,12.0,650.0,650.0,650.0,650.0
1694.0,2018.0,1.0,650.0,650.0,650.0,650.0
1694.0,2018.0,2.0,650.0,650.0,650.0,650.0
1694.0,2019.0,2.0,990.0,990.0,990.0,990.0
1694.0,2019.0,3.0,990.0,990.0,990.0,990.0
1694.0,2019.0,4.0,990.0,990.0,990.0,400.0
1931.0,2016.0,7.0,200.0,200.0,200.0,300.0
1931.0,2016.0,8.0,200.0,200.0,300.0,100.0
1931.0,2016.0,9.0,200.0,300.0,100.0,100.0
1931.0,2016.0,10.0,300.0,100.0,100.0,100.0
1931.0,2016.0,11.0,100.0,100.0,100.0,100.0
1931.0,2016.0,12.0,100.0,100.0,100.0,100.0
1931.0,2017.0,9.0,200.0,200.0,200.0,200.0
1931.0,2017.0,10.0,200.0,200.0,200.0,200.0
1931.0,2017.0,11.0,200.0,200.0,200.0,200.0
391.0,2016.0,1.0,716.0,716.0,1716.0,1716.0
391.0,2016.0,9.0,1758.0,1758.0,1706.0,1606.0
391.0,2016.0,10.0,1758.0,1706.0,1606.0,1506.0
1369.0,2015.0,11.0,544.0,544.0,456.0,956.0
1369.0,2015.0,12.0,544.0,456.0,956.0,956.0
1369.0,2016.0,1.0,456.0,956.0,956.0,956.0
1369.0,2016.0,2.0,956.0,956.0,956.0,1636.0
1369.0,2016.0,3.0,956.0,956.0,1636.0,1636.0
1369.0,2016.0,4.0,956.0,1636.0,1636.0,1386.0
1369.0,2016.0,5.0,1636.0,1636.0,1386.0,1080.0
1369.0,2016.0,6.0,1636.0,1386.0,1080.0,1080.0
1369.0,2016.0,7.0,1386.0,1080.0,1080.0,1080.0
1369.0,2016.0,8.0,1080.0,1080.0,1080.0,400.0
1369.0,2016.0,9.0,1080.0,1080.0,400.0,400.0
1369.0,2016.0,10.0,1080.0,400.0,400.0,506.0
1369.0,2016.0,11.0,400.0,400.0,506.0,406.0
1369.0,2016.0,12.0,400.0,506.0,406.0,406.0
1369.0,2017.0,1.0,506.0,406.0,406.0,406.0
1369.0,2017.0,2.0,406.0,406.0,406.0,406.0
1369.0,2017.0,3.0,406.0,406.0,406.0,506.0
1369.0,2017.0,4.0,406.0,406.0,506.0,650.0
1369.0,2017.0,5.0,406.0,506.0,650.0,350.0
1369.0,2017.0,6.0,506.0,650.0,350.0,1050.0
1369.0,2017.0,7.0,650.0,350.0,1050.0,1050.0
1369.0,2017.0,8.0,350.0,1050.0,1050.0,1050.0
1369.0,2017.0,9.0,1050.0,1050.0,1050.0,950.0
1369.0,2017.0,10.0,1050.0,1050.0,950.0,760.0
1369.0,2017.0,11.0,1050.0,950.0,760.0,1160.0
1369.0,2017.0,12.0,950.0,760.0,1160.0,460.0
1369.0,2018.0,1.0,760.0,1160.0,460.0,460.0
1369.0,2018.0,2.0,1160.0,460.0,460.0,460.0
1369.0,2018.0,3.0,460.0,460.0,460.0,460.0
1369.0,2018.0,4.0,460.0,460.0,460.0,650.0
1369.0,2018.0,5.0,460.0,460.0,650.0,296.0
1369.0,2018.0,6.0,460.0,650.0,296.0,596.0
1369.0,2018.0,7.0,650.0,296.0,596.0,1258.0
1369.0,2018.0,8.0,296.0,596.0,1258.0,1258.0
1369.0,2018.0,9.0,596.0,1258.0,1258.0,1508.0
1369.0,2018.0,10.0,1258.0,1258.0,1508.0,1278.0
1758.0,2016.0,10.0,30.0,30.0,80.0,80.0
1758.0,2016.0,11.0,30.0,80.0,80.0,180.0
1758.0,2016.0,12.0,80.0,80.0,180.0,180.0
1758.0,2017.0,1.0,80.0,180.0,180.0,150.0
1758.0,2017.0,2.0,180.0,180.0,150.0,200.0
1758.0,2017.0,3.0,180.0,150.0,200.0,150.0
1758.0,2017.0,4.0,150.0,200.0,150.0,150.0
1758.0,2017.0,5.0,200.0,150.0,150.0,50.0
1758.0,2017.0,6.0,150.0,150.0,50.0,50.0
1758.0,2017.0,7.0,150.0,50.0,50.0,50.0
1758.0,2017.0,8.0,50.0,50.0,50.0,100.0
1758.0,2017.0,9.0,50.0,50.0,100.0,100.0
1758.0,2017.0,10.0,50.0,100.0,100.0,100.0
1758.0,2017.0,11.0,100.0,100.0,100.0,100.0
1758.0,2017.0,12.0,100.0,100.0,100.0,100.0
1758.0,2018.0,1.0,100.0,100.0,100.0,100.0
1758.0,2018.0,6.0,50.0,50.0,150.0,300.0
1758.0,2018.0,7.0,50.0,150.0,300.0,300.0
1758.0,2018.0,8.0,150.0,300.0,300.0,400.0
1758.0,2018.0,9.0,300.0,300.0,400.0,450.0
1758.0,2018.0,10.0,300.0,400.0,450.0,650.0
1758.0,2018.0,11.0,400.0,450.0,650.0,1054.0
1758.0,2018.0,12.0,450.0,650.0,1054.0,654.0
1758.0,2019.0,1.0,650.0,1054.0,654.0,1106.0
1758.0,2019.0,2.0,1054.0,654.0,1106.0,1148.0
1758.0,2019.0,3.0,654.0,1106.0,1148.0,1494.0
1758.0,2019.0,4.0,1106.0,1148.0,1494.0,844.0
1280.0,2016.0,3.0,154.0,154.0,154.0,154.0
1280.0,2016.0,4.0,154.0,154.0,154.0,154.0
1280.0,2016.0,5.0,154.0,154.0,154.0,154.0
1280.0,2017.0,6.0,50.0,100.0,100.0,102.0
1280.0,2017.0,7.0,100.0,100.0,102.0,102.0
1280.0,2017.0,8.0,100.0,102.0,102.0,102.0
1280.0,2017.0,9.0,102.0,102.0,102.0,182.0
1280.0,2017.0,10.0,102.0,102.0,182.0,132.0
1280.0,2017.0,11.0,102.0,182.0,132.0,132.0
1280.0,2017.0,12.0,182.0,132.0,132.0,130.0
1280.0,2018.0,1.0,132.0,132.0,130.0,130.0
1280.0,2018.0,2.0,132.0,130.0,130.0,130.0
720.0,2016.0,4.0,1250.0,200.0,200.0,400.0
720.0,2016.0,5.0,200.0,200.0,400.0,200.0
720.0,2016.0,6.0,200.0,400.0,200.0,200.0
720.0,2016.0,7.0,400.0,200.0,200.0,200.0
720.0,2016.0,8.0,200.0,200.0,200.0,400.0
720.0,2016.0,9.0,200.0,200.0,400.0,400.0
720.0,2016.0,10.0,200.0,400.0,400.0,200.0
720.0,2016.0,11.0,400.0,400.0,200.0,600.0
720.0,2016.0,12.0,400.0,200.0,600.0,600.0
720.0,2017.0,1.0,200.0,600.0,600.0,600.0
720.0,2017.0,2.0,600.0,600.0,600.0,400.0
720.0,2017.0,3.0,600.0,600.0,400.0,400.0
720.0,2017.0,4.0,600.0,400.0,400.0,400.0
720.0,2018.0,3.0,120.0,1124.0,1124.0,1124.0
720.0,2018.0,4.0,1124.0,1124.0,1124.0,1124.0
720.0,2018.0,5.0,1124.0,1124.0,1124.0,1124.0
720.0,2019.0,4.0,402.0,402.0,402.0,402.0
827.0,2015.0,7.0,750.0,750.0,500.0,378.0
827.0,2015.0,8.0,750.0,500.0,378.0,378.0
827.0,2015.0,9.0,500.0,378.0,378.0,378.0
827.0,2015.0,10.0,378.0,378.0,378.0,128.0
827.0,2015.0,11.0,378.0,378.0,128.0,128.0
827.0,2015.0,12.0,378.0,128.0,128.0,128.0
827.0,2016.0,6.0,250.0,250.0,250.0,500.0
827.0,2016.0,7.0,250.0,250.0,500.0,500.0
827.0,2016.0,8.0,250.0,500.0,500.0,500.0
827.0,2016.0,9.0,500.0,500.0,500.0,250.0
827.0,2016.0,10.0,500.0,500.0,250.0,250.0
827.0,2016.0,11.0,500.0,250.0,250.0,250.0
827.0,2017.0,8.0,500.0,500.0,500.0,500.0
827.0,2017.0,9.0,500.0,500.0,500.0,654.0
827.0,2017.0,10.0,500.0,500.0,654.0,654.0
827.0,2017.0,11.0,500.0,654.0,654.0,154.0
827.0,2017.0,12.0,654.0,654.0,154.0,154.0
827.0,2018.0,1.0,654.0,154.0,154.0,154.0
827.0,2018.0,2.0,154.0,154.0,154.0,154.0
827.0,2018.0,3.0,154.0,154.0,154.0,40.0
827.0,2018.0,4.0,154.0,154.0,40.0,540.0
827.0,2018.0,5.0,154.0,40.0,540.0,540.0
827.0,2018.0,6.0,40.0,540.0,540.0,540.0
827.0,2018.0,7.0,540.0,540.0,540.0,640.0
827.0,2018.0,8.0,540.0,540.0,640.0,640.0
827.0,2018.0,9.0,540.0,640.0,640.0,600.0
827.0,2018.0,10.0,640.0,640.0,600.0,100.0
827.0,2019.0,4.0,1000.0,1000.0,1000.0,1000.0
431.0,2015.0,8.0,52.0,52.0,52.0,152.0
431.0,2015.0,9.0,52.0,52.0,152.0,252.0
431.0,2015.0,10.0,52.0,152.0,252.0,252.0
431.0,2015.0,11.0,152.0,252.0,252.0,310.0
431.0,2015.0,12.0,252.0,252.0,310.0,310.0
431.0,2016.0,1.0,252.0,310.0,310.0,310.0
431.0,2016.0,2.0,310.0,310.0,310.0,210.0
431.0,2016.0,3.0,310.0,310.0,210.0,110.0
431.0,2016.0,4.0,310.0,210.0,110.0,310.0
431.0,2016.0,5.0,210.0,110.0,310.0,200.0
431.0,2016.0,6.0,110.0,310.0,200.0,200.0
431.0,2016.0,7.0,310.0,200.0,200.0,200.0
431.0,2016.0,8.0,200.0,200.0,200.0,200.0
431.0,2016.0,9.0,200.0,200.0,200.0,200.0
431.0,2018.0,10.0,60.0,60.0,60.0,60.0
431.0,2018.0,11.0,60.0,60.0,60.0,500.0
431.0,2018.0,12.0,60.0,60.0,500.0,704.0
431.0,2019.0,1.0,60.0,500.0,704.0,704.0
431.0,2019.0,2.0,500.0,704.0,704.0,204.0
431.0,2019.0,3.0,704.0,704.0,204.0,204.0
431.0,2019.0,4.0,704.0,204.0,204.0,204.0
271.0,2015.0,9.0,1990.0,1714.0,1714.0,478.0
271.0,2015.0,10.0,1714.0,1714.0,478.0,428.0
271.0,2015.0,11.0,1714.0,478.0,428.0,428.0
271.0,2015.0,12.0,478.0,428.0,428.0,632.0
271.0,2016.0,1.0,428.0,428.0,632.0,504.0
271.0,2016.0,2.0,428.0,632.0,504.0,624.0
271.0,2016.0,3.0,632.0,504.0,624.0,974.0
271.0,2016.0,4.0,504.0,624.0,974.0,874.0
271.0,2016.0,5.0,624.0,974.0,874.0,974.0
271.0,2016.0,6.0,974.0,874.0,974.0,1020.0
271.0,2016.0,7.0,874.0,974.0,1020.0,1070.0
271.0,2016.0,8.0,974.0,1020.0,1070.0,1050.0
271.0,2016.0,9.0,1020.0,1070.0,1050.0,700.0
271.0,2016.0,10.0,1070.0,1050.0,700.0,700.0
271.0,2016.0,11.0,1050.0,700.0,700.0,700.0
271.0,2016.0,12.0,700.0,700.0,700.0,550.0
271.0,2017.0,1.0,700.0,700.0,550.0,600.0
271.0,2017.0,2.0,700.0,550.0,600.0,500.0
271.0,2017.0,3.0,550.0,600.0,500.0,600.0
271.0,2017.0,4.0,600.0,500.0,600.0,1900.0
271.0,2018.0,6.0,1948.0,1100.0,1100.0,1090.0
271.0,2018.0,7.0,1100.0,1100.0,1090.0,1190.0
271.0,2018.0,8.0,1100.0,1090.0,1190.0,640.0
271.0,2018.0,9.0,1090.0,1190.0,640.0,600.0
271.0,2018.0,10.0,1190.0,640.0,600.0,200.0
387.0,2015.0,5.0,966.0,966.0,862.0,612.0
387.0,2015.0,6.0,966.0,862.0,612.0,352.0
387.0,2015.0,7.0,862.0,612.0,352.0,750.0
387.0,2015.0,8.0,612.0,352.0,750.0,752.0
387.0,2015.0,9.0,352.0,750.0,752.0,1204.0
387.0,2015.0,10.0,750.0,752.0,1204.0,1156.0
387.0,2015.0,11.0,752.0,1204.0,1156.0,1156.0
387.0,2015.0,12.0,1204.0,1156.0,1156.0,1106.0
387.0,2016.0,1.0,1156.0,1156.0,1106.0,458.0
387.0,2016.0,2.0,1156.0,1106.0,458.0,508.0
387.0,2016.0,3.0,1106.0,458.0,508.0,56.0
387.0,2016.0,4.0,458.0,508.0,56.0,292.0
387.0,2016.0,5.0,508.0,56.0,292.0,922.0
387.0,2016.0,6.0,56.0,292.0,922.0,922.0
387.0,2016.0,7.0,292.0,922.0,922.0,1012.0
387.0,2016.0,8.0,922.0,922.0,1012.0,960.0
387.0,2017.0,10.0,1916.0,1458.0,1054.0,1224.0
387.0,2017.0,11.0,1458.0,1054.0,1224.0,1280.0
387.0,2018.0,5.0,1940.0,1338.0,1218.0,1446.0
387.0,2018.0,6.0,1338.0,1218.0,1446.0,448.0
387.0,2018.0,7.0,1218.0,1446.0,448.0,406.0
387.0,2018.0,8.0,1446.0,448.0,406.0,356.0
387.0,2018.0,9.0,448.0,406.0,356.0,374.0
387.0,2018.0,10.0,406.0,356.0,374.0,344.0
190.0,2015.0,4.0,50.0,800.0,800.0,800.0
190.0,2015.0,5.0,800.0,800.0,800.0,1106.0
190.0,2015.0,6.0,800.0,800.0,1106.0,306.0
190.0,2015.0,7.0,800.0,1106.0,306.0,720.0
190.0,2015.0,8.0,1106.0,306.0,720.0,1326.0
190.0,2015.0,9.0,306.0,720.0,1326.0,1328.0
190.0,2017.0,5.0,1118.0,1118.0,1118.0,1000.0
190.0,2017.0,6.0,1118.0,1118.0,1000.0,700.0
190.0,2017.0,7.0,1118.0,1000.0,700.0,1106.0
190.0,2017.0,8.0,1000.0,700.0,1106.0,1406.0
190.0,2017.0,9.0,700.0,1106.0,1406.0,1606.0
190.0,2019.0,1.0,1722.0,50.0,50.0,50.0
190.0,2019.0,2.0,50.0,50.0,50.0,50.0
190.0,2019.0,3.0,50.0,50.0,50.0,50.0
190.0,2019.0,4.0,50.0,50.0,50.0,50.0
172.0,2015.0,4.0,282.0,100.0,200.0,200.0
172.0,2015.0,5.0,100.0,200.0,200.0,100.0
172.0,2015.0,6.0,200.0,200.0,100.0,100.0
172.0,2015.0,7.0,200.0,100.0,100.0,100.0
172.0,2015.0,8.0,100.0,100.0,100.0,100.0
172.0,2019.0,2.0,308.0,310.0,318.0,118.0
172.0,2019.0,3.0,310.0,318.0,118.0,122.0
172.0,2019.0,4.0,318.0,118.0,122.0,282.0
114.0,2015.0,5.0,102.0,70.0,70.0,70.0
114.0,2015.0,6.0,70.0,70.0,70.0,36.0
